Transaction ID,User,Person,CARD INDEX,Year,Card Number,Month,Day,Time,Amount,Use Chip,Merchant Name,Merchant City,Merchant State,Latitude,Longitude,Zip,MCC,Errors?,Is Fraud?,Merchant_ID
19027,855,Sebastian Howard,3,2018,4770016969284052.0,7,2,20:21,$89.07,Swipe Transaction,1046798872819448119,Los Angeles,CA,-118.4487,34.0447,90025.0,5812,,No,5852
19028,928,Joshua Ortiz,3,2018,4374177951721879.0,7,3,06:25,$159.27,Swipe Transaction,2027553650310142703,Los Angeles,CA,-118.4487,34.0447,90025.0,5541,,No,12
19029,928,Joshua Ortiz,3,2018,4374177951721879.0,7,4,05:06,$120.75,Swipe Transaction,5817218446178736267,Los Angeles,CA,-118.4487,34.0447,90025.0,5912,Insufficient Balance,No,4
19030,1170,Myra Faraday,3,2018,4832062433813256.0,7,4,05:49,$123.12,Swipe Transaction,5817218446178736267,Los Angeles,CA,-118.4487,34.0447,90025.0,5912,,No,4
19031,871,Wynter Myers,3,2018,311541518015615.0,7,4,20:08,$89.72,Swipe Transaction,1046798872819448119,Los Angeles,CA,-118.4487,34.0447,90025.0,5812,,No,5852
19032,1055,Jewel Smith,3,2018,4061650049353084.0,7,5,13:10,$12.24,Swipe Transaction,-4123207960932004856,Los Angeles,CA,-118.4487,34.0447,90025.0,5411,,No,4651
19033,1037,Jett Barnes,3,2018,5180139423244093.0,7,5,14:12,$3.13,Swipe Transaction,-5316370718817160874,Los Angeles,CA,-118.4487,34.0447,90025.0,5921,,No,4645
19034,795,Madalynn Gonzalez,3,2018,5001932148943386.0,7,5,22:34,$160.65,Swipe Transaction,-6380232772327219248,Upland,CA,-117.6583,34.1144,91786.0,3393,,No,7235
19035,1146,Aspen Martinez,3,2018,5572404956005534.0,7,5,22:56,$149.51,Swipe Transaction,7834055923142137930,Monterey Park,CA,-118.115,34.048,91755.0,3395,Technical Glitch,No,120
19036,201,Emanuel Rivera,3,2018,4619393222123922.0,7,5,22:57,$-476.00,Swipe Transaction,-6380232772327219248,Upland,CA,-117.6583,34.1144,91786.0,3393,,No,7235
19037,1879,Jessie Parker,3,2018,4454771454125736.0,7,9,06:15,$93.31,Swipe Transaction,3527213246127876953,La Verne,CA,-117.7708,34.1159,91750.0,5300,,No,0
19038,405,Clay Evans,3,2018,5402165032954536.0,7,9,13:14,$69.10,Swipe Transaction,-727612092139916043,Monterey Park,CA,-118.1271,34.0534,91754.0,5411,,No,1
19039,295,Emery Scott,3,2018,4411219685754975.0,7,9,13:14,$132.53,Swipe Transaction,7945328079774550558,La Verne,CA,-117.7708,34.1159,91750.0,4900,,No,80
19040,956,Naya Gonzalez,3,2018,4255117392431602.0,7,10,06:34,$46.53,Swipe Transaction,-34551508091458520,La Verne,CA,-117.7708,34.1159,91750.0,5912,,No,16
19041,1064,Thiago Roman,3,2018,5813126802246388.0,7,12,06:27,$163.83,Online Transaction,7035602569409149834,ONLINE,,0.0,0.0,,5311,,No,1136
19042,816,Opal Fisher,3,2018,5729516736133357.0,7,12,09:37,$231.16,Online Transaction,-9092677072201095172,ONLINE,,0.0,0.0,,4900,,No,11
19043,805,Kaiser Watson,3,2018,357982644067712.0,7,14,05:32,$74.31,Swipe Transaction,3527213246127876953,La Verne,CA,-117.7708,34.1159,91750.0,5300,,No,0
19044,345,Aubrielle Macron,3,2018,4247339520232396.0,7,15,06:33,$38.05,Swipe Transaction,-727612092139916043,Monterey Park,CA,-118.1271,34.0534,91754.0,5411,,No,1
19045,1715,Jemma Thomas,3,2018,4948154067393861.0,7,16,06:14,$170.72,Swipe Transaction,-727612092139916043,Monterey Park,CA,-118.1271,34.0534,91754.0,5411,,No,1
19046,1382,Jolene Fox,3,2018,5352993424347809.0,7,16,06:55,$43.23,Swipe Transaction,5817218446178736267,La Verne,CA,-117.7708,34.1159,91750.0,5912,,No,4
19047,1256,Rylie Cooper,3,2018,5729617930802602.0,7,16,13:36,$32.81,Swipe Transaction,-7146670748125200898,Monterey Park,CA,-118.115,34.048,91755.0,5970,,No,5
19048,1462,Macy Merkel,3,2018,5600916670945192.0,7,16,20:13,$194.27,Swipe Transaction,838425044734233142,Mira Loma,CA,-117.5236,33.9938,91752.0,4814,,No,84
19049,1034,Brooklyn Cook,3,2018,5100254410135496.0,7,18,06:23,$47.63,Swipe Transaction,5817218446178736267,La Verne,CA,-117.7708,34.1159,91750.0,5912,,No,4
19050,968,Ari Johnson,3,2018,5930100401040067.0,7,18,07:23,$21.28,Swipe Transaction,-727612092139916043,Monterey Park,CA,-118.1271,34.0534,91754.0,5411,,No,1
19051,470,Antonio Abe,3,2018,5305887216431015.0,7,20,06:20,$132.54,Swipe Transaction,5817218446178736267,La Verne,CA,-117.7708,34.1159,91750.0,5912,,No,4
19052,1889,Liana Jones,3,2018,5908634356288234.0,7,21,10:00,$37.83,Swipe Transaction,-3345936507911876459,La Verne,CA,-117.7708,34.1159,91750.0,7538,,No,21
19053,1761,Alfredo Cruz,3,2018,5454320123258478.0,7,22,06:07,$149.90,Swipe Transaction,-34551508091458520,La Verne,CA,-117.7708,34.1159,91750.0,5912,,No,16
19054,1863,Lorenzo Thomas,3,2018,5685035507383249.0,7,22,19:59,$453.69,Swipe Transaction,-811651038065591449,La Verne,CA,-117.7708,34.1159,91750.0,6300,,No,129
19055,1106,Atlas Evans,3,2018,5388982948934434.0,7,24,05:58,$123.00,Swipe Transaction,2027553650310142703,Mira Loma,CA,-117.5236,33.9938,91752.0,5541,,No,12
19056,1556,Tinsley Campbell,3,2018,5756191460540395.0,7,24,06:06,$171.79,Swipe Transaction,-245178307025547046,La Verne,CA,-117.7708,34.1159,91750.0,5311,,No,44
19057,1822,Lance Reyes,3,2018,5107765857429099.0,7,24,08:15,$49.96,Swipe Transaction,-727612092139916043,Monterey Park,CA,-118.1271,34.0534,91754.0,5411,,No,1
19058,1283,Kyrie Martinez,3,2018,5117972120762088.0,7,24,13:42,$6.51,Swipe Transaction,4060646732831064559,La Verne,CA,-117.7708,34.1159,91750.0,5411,,No,17
19059,1222,Braylon Cox,3,2018,4680771406185126.0,7,25,06:14,$55.89,Swipe Transaction,-727612092139916043,Monterey Park,CA,-118.1271,34.0534,91754.0,5411,,No,1
19060,1260,Cannon Johnson,3,2018,5299237121049630.0,7,26,09:57,$33.29,Swipe Transaction,-3345936507911876459,La Verne,CA,-117.7708,34.1159,91750.0,7538,,No,21
19061,1438,Camille Lopez,3,2018,5034696278823231.0,7,28,06:11,$127.53,Online Transaction,7035602569409149834,ONLINE,,0.0,0.0,,5311,,No,1136
19062,109,Zariah Mitchell,3,2018,5833925436440570.0,7,29,06:16,$169.90,Swipe Transaction,-727612092139916043,Monterey Park,CA,-118.1271,34.0534,91754.0,5411,,No,1
19063,343,Leighton Jenkins,3,2018,4540572558695839.0,7,29,06:54,$51.14,Swipe Transaction,4060646732831064559,La Verne,CA,-117.7708,34.1159,91750.0,5411,,No,17
19064,215,Koa Barnes,3,2018,6275110784130495.0,7,29,19:20,$14.52,Swipe Transaction,1913477460590765860,La Verne,CA,-117.7708,34.1159,91750.0,5300,,No,39
19065,1543,Lea Mitchell,3,2018,5690597003085826.0,7,30,06:12,$59.40,Swipe Transaction,5817218446178736267,La Verne,CA,-117.7708,34.1159,91750.0,5912,,No,4
19066,1012,Keyla Russell,3,2018,6983129592633814.0,7,31,06:03,$136.26,Swipe Transaction,2027553650310142703,Mira Loma,CA,-117.5236,33.9938,91752.0,5541,,No,12
19067,362,Hendrix Myers,3,2018,5176991873510835.0,7,31,06:55,$35.44,Swipe Transaction,-727612092139916043,Monterey Park,CA,-118.1271,34.0534,91754.0,5411,,No,1
19068,956,Naya Gonzalez,3,2018,4255117392431602.0,8,1,06:03,$102.71,Swipe Transaction,1913477460590765860,La Verne,CA,-117.7708,34.1159,91750.0,5300,,No,39
19069,1118,Gary Peterson,3,2018,4036090740222579.0,8,2,16:57,$15.87,Swipe Transaction,4060646732831064559,La Verne,CA,-117.7708,34.1159,91750.0,5411,,No,17
19070,1828,Sarai Brown,3,2018,4596537044879993.0,8,4,13:07,$54.50,Swipe Transaction,2027553650310142703,Mira Loma,CA,-117.5236,33.9938,91752.0,5541,,No,12
19071,214,Eva Roman,3,2018,302701760602871.0,8,4,13:14,$97.00,Swipe Transaction,2027553650310142703,Mira Loma,CA,-117.5236,33.9938,91752.0,5541,,No,12
19072,1962,Lena Abe,3,2018,4261882459977550.0,8,4,13:16,$-97.00,Swipe Transaction,2027553650310142703,Mira Loma,CA,-117.5236,33.9938,91752.0,5541,,No,12
19073,372,Juliet Gao,3,2018,5598838646522278.0,8,5,05:37,$144.05,Swipe Transaction,5817218446178736267,La Verne,CA,-117.7708,34.1159,91750.0,5912,,No,4
19074,966,Warren Phillips,3,2018,5623100773698393.0,8,5,06:01,$123.26,Swipe Transaction,-245178307025547046,La Verne,CA,-117.7708,34.1159,91750.0,5311,,No,44
19075,1272,Maggie Faraday,3,2018,5728056480439167.0,8,7,20:27,$85.32,Swipe Transaction,-1605794445852049456,La Verne,CA,-117.7708,34.1159,91750.0,5812,,No,34
19076,192,Pratik Thomas,3,2018,5384502220541945.0,8,8,06:10,$120.00,Swipe Transaction,-4282466774399734331,Mira Loma,CA,-117.5236,33.9938,91752.0,4829,,No,25
19077,609,Kimora Lewis,3,2018,5986665930699666.0,8,8,06:14,$132.70,Swipe Transaction,5817218446178736267,La Verne,CA,-117.7708,34.1159,91750.0,5912,,No,4
19078,661,Francesca Schmidt,3,2018,4850099627830735.0,8,8,08:38,$40.65,Swipe Transaction,3952145593743244256,La Verne,CA,-117.7708,34.1159,91750.0,7538,,No,62
19079,1370,Grady Xi,3,2018,5850047861986266.0,8,8,13:51,$61.25,Swipe Transaction,4060646732831064559,La Verne,CA,-117.7708,34.1159,91750.0,5411,,No,17
19080,1486,Abram Sullivan,3,2018,4236022081985704.0,8,9,06:04,$128.36,Swipe Transaction,2027553650310142703,Mira Loma,CA,-117.5236,33.9938,91752.0,5541,,No,12
19081,1212,Audrey Lee,3,2018,4618393100129362.0,8,9,06:36,$28.12,Swipe Transaction,-727612092139916043,Monterey Park,CA,-118.1271,34.0534,91754.0,5411,,No,1
19082,1289,Thea Johnson,3,2018,5960113726065282.0,8,11,06:20,$176.80,Swipe Transaction,2027553650310142703,Mira Loma,CA,-117.5236,33.9938,91752.0,5541,,No,12
19083,773,Leila Ryan,3,2018,4173425142689191.0,8,11,06:51,$43.74,Swipe Transaction,-5475680618560174533,Monterey Park,CA,-118.115,34.048,91755.0,5942,,No,14
19084,790,Eduardo Torres,3,2018,4799699589870743.0,8,11,10:54,$25.37,Swipe Transaction,-86825621511712373,La Verne,CA,-117.7708,34.1159,91750.0,7230,,No,167
19085,1885,Greta Turner,3,2018,5948253675276941.0,8,11,11:42,$42.73,Swipe Transaction,1913477460590765860,La Verne,CA,-117.7708,34.1159,91750.0,5300,,No,39
19086,1284,Winnie Ortiz,3,2018,4844646610537453.0,8,12,05:30,$121.60,Swipe Transaction,5817218446178736267,La Verne,CA,-117.7708,34.1159,91750.0,5912,,No,4
19087,1755,Gabriela Davis,3,2018,5413710543564908.0,8,12,06:00,$131.10,Swipe Transaction,-34551508091458520,La Verne,CA,-117.7708,34.1159,91750.0,5912,,No,16
19088,1052,Nyla Faraday,3,2018,4643281848838061.0,8,14,06:21,$86.82,Swipe Transaction,4060646732831064559,La Verne,CA,-117.7708,34.1159,91750.0,5411,,No,17
19089,1703,Anika Garcia,3,2018,5453650582708795.0,8,16,06:24,$127.63,Swipe Transaction,5817218446178736267,La Verne,CA,-117.7708,34.1159,91750.0,5912,,No,4
19090,1090,Raelynn Williams,3,2018,5309806228982693.0,8,16,20:24,$68.94,Swipe Transaction,-1605794445852049456,La Verne,CA,-117.7708,34.1159,91750.0,5812,,No,34
19091,861,Addilynn Bennett,3,2018,5519749178345162.0,8,17,06:35,$52.77,Swipe Transaction,5817218446178736267,La Verne,CA,-117.7708,34.1159,91750.0,5912,,No,4
19092,532,Cayden Murphy,3,2018,340213655737651.0,8,18,06:46,$40.07,Swipe Transaction,5817218446178736267,La Verne,CA,-117.7708,34.1159,91750.0,5912,,No,4
19093,27,Grant Gray,3,2018,4390425683290569.0,8,19,06:23,$141.93,Swipe Transaction,-245178307025547046,La Verne,CA,-117.7708,34.1159,91750.0,5311,,No,44
19094,1101,Zachariah Fernandez,3,2018,5287850605380294.0,8,19,06:38,$35.44,Swipe Transaction,4060646732831064559,La Verne,CA,-117.7708,34.1159,91750.0,5411,,No,17
19095,861,Addilynn Bennett,3,2018,5519749178345162.0,8,19,20:03,$191.40,Swipe Transaction,838425044734233142,Mira Loma,CA,-117.5236,33.9938,91752.0,4814,,No,84
19096,1095,Dallas Ajami,3,2018,5407600934550843.0,8,20,11:09,$31.70,Swipe Transaction,6661973303171003879,Ontario,CA,-117.6187,34.0316,91761.0,5211,,No,205
19097,1019,Kehlani Torres,3,2018,4086369836640263.0,8,21,06:07,$123.70,Swipe Transaction,4060646732831064559,La Verne,CA,-117.7708,34.1159,91750.0,5411,,No,17
19098,1206,Tatum Masvidal,3,2018,4597236520104139.0,8,22,07:31,$30.93,Online Transaction,-4956618006720593695,ONLINE,,0.0,0.0,,5193,,No,106
19099,1978,Kailyn Gomez,3,2018,4955581838657248.0,8,22,09:49,$57.24,Swipe Transaction,4055257078481058705,La Verne,CA,-117.7708,34.1159,91750.0,7538,,No,9
19100,62,Erik Chen,3,2018,361648729239104.0,8,22,11:40,$1.80,Swipe Transaction,6666504894937430109,La Verne,CA,-117.7708,34.1159,91750.0,5499,,No,38
19101,1092,Nicole Ajami,3,2018,4613081576154866.0,8,23,06:15,$136.29,Swipe Transaction,-34551508091458520,La Verne,CA,-117.7708,34.1159,91750.0,5912,,No,16
19102,311,Poppy Johnson,3,2018,313237641072547.0,8,23,06:42,$55.01,Swipe Transaction,4060646732831064559,La Verne,CA,-117.7708,34.1159,91750.0,5411,,No,17
19103,1929,Billy Roberts,3,2018,5023221503017150.0,8,24,06:04,$140.00,Swipe Transaction,-4282466774399734331,Mira Loma,CA,-117.5236,33.9938,91752.0,4829,,No,25
19104,1547,Kingston Peterson,3,2018,5954583689426808.0,8,24,06:23,$123.58,Swipe Transaction,3527213246127876953,La Verne,CA,-117.7708,34.1159,91750.0,5300,,No,0
19105,319,Holland Howard,3,2018,5820221852405545.0,8,25,09:39,$57.24,Swipe Transaction,-3345936507911876459,La Verne,CA,-117.7708,34.1159,91750.0,7538,,No,21
19106,185,Allie Sullivan,3,2018,4157348591484751.0,8,25,12:30,$64.71,Swipe Transaction,2027553650310142703,Mira Loma,CA,-117.5236,33.9938,91752.0,5541,,No,12
19107,465,Shaun Jenkins,3,2018,4874991494846383.0,8,25,12:42,$66.00,Swipe Transaction,2027553650310142703,Mira Loma,CA,-117.5236,33.9938,91752.0,5541,,No,12
19108,1975,Abraham Macron,3,2018,5550350468440254.0,8,25,12:55,$-66.00,Swipe Transaction,2027553650310142703,Mira Loma,CA,-117.5236,33.9938,91752.0,5541,,No,12
19109,1603,Westin Jackson,3,2018,6416258939868696.0,8,25,20:16,$79.16,Swipe Transaction,-5023497618971072366,Mira Loma,CA,-117.5236,33.9938,91752.0,5812,,No,63
19110,1377,Katelyn Johnson,3,2018,4411367352091205.0,8,25,21:26,$143.88,Swipe Transaction,838425044734233142,Mira Loma,CA,-117.5236,33.9938,91752.0,4814,,No,84
19111,1562,Andre Burns,3,2018,5502821682729694.0,8,26,20:06,$71.50,Swipe Transaction,-1605794445852049456,La Verne,CA,-117.7708,34.1159,91750.0,5812,,No,34
19112,1633,Moises Butler,3,2018,5403035493529596.0,8,27,06:21,$127.46,Swipe Transaction,2027553650310142703,Mira Loma,CA,-117.5236,33.9938,91752.0,5541,,No,12
19113,522,Rose Fu,3,2018,5618482408174959.0,8,29,06:04,$42.18,Swipe Transaction,5817218446178736267,La Verne,CA,-117.7708,34.1159,91750.0,5912,,No,4
19114,1800,Skyler Robinson,3,2018,5176036831889983.0,8,29,06:27,$121.45,Swipe Transaction,5817218446178736267,La Verne,CA,-117.7708,34.1159,91750.0,5912,Insufficient Balance,No,4
19115,1634,Isaiah Fox,3,2018,4118028917520417.0,8,29,06:51,$41.47,Swipe Transaction,5817218446178736267,La Verne,CA,-117.7708,34.1159,91750.0,5912,,No,4
19116,471,Christina Lee,3,2018,5937799398015248.0,8,30,06:59,$154.43,Swipe Transaction,1913477460590765860,La Verne,CA,-117.7708,34.1159,91750.0,5300,,No,39
19117,672,Colten Bailey,3,2018,4307361097049954.0,8,30,17:18,$6.51,Online Transaction,-2042049018365856408,ONLINE,,0.0,0.0,,5815,,No,349
19118,330,Greysen Foster,3,2018,4129989012910230.0,8,31,06:23,$121.47,Swipe Transaction,1913477460590765860,La Verne,CA,-117.7708,34.1159,91750.0,5300,Insufficient Balance,No,39
19119,969,Baylor Roberts,3,2018,4614912096462106.0,8,31,06:29,$95.73,Swipe Transaction,1913477460590765860,La Verne,CA,-117.7708,34.1159,91750.0,5300,,No,39
19120,1726,Nicole Macron,3,2018,5410637796399201.0,8,31,08:55,$56.91,Swipe Transaction,3952145593743244256,La Verne,CA,-117.7708,34.1159,91750.0,7538,,No,62
19121,1619,Meredith Moore,3,2018,4419147752018938.0,9,1,06:50,$39.84,Swipe Transaction,-5475680618560174533,Monterey Park,CA,-118.115,34.048,91755.0,5942,,No,14
19122,1366,Katherine Walker,3,2018,5504827836625705.0,9,2,06:28,$119.10,Swipe Transaction,5817218446178736267,La Verne,CA,-117.7708,34.1159,91750.0,5912,Insufficient Balance,No,4
19123,1443,Jairo Xi,3,2018,5457193458056810.0,9,3,11:54,$280.02,Swipe Transaction,-7682041491343894633,La Verne,CA,-117.7708,34.1159,91750.0,7996,,No,5702
19124,1634,Isaiah Fox,3,2018,4118028917520417.0,9,4,06:05,$161.32,Swipe Transaction,-727612092139916043,Monterey Park,CA,-118.1271,34.0534,91754.0,5411,,No,1
19125,1849,Marcus Ramirez,3,2018,4868636850065871.0,9,4,20:26,$82.43,Swipe Transaction,-4500542936415012428,La Verne,CA,-117.7708,34.1159,91750.0,5814,,No,10
19126,1654,Joey Taylor,3,2018,343206406411256.0,9,4,21:51,$24.75,Swipe Transaction,-3265671264153192329,Monterey Park,CA,-118.1271,34.0534,91754.0,7832,,No,159
19127,1572,Kamari Hughes,3,2018,5643346576345182.0,9,5,06:52,$28.26,Swipe Transaction,-727612092139916043,Monterey Park,CA,-118.1271,34.0534,91754.0,5411,,No,1
19128,853,Zoe Gray,3,2018,5760259520469831.0,9,7,08:04,$43.78,Swipe Transaction,-727612092139916043,Monterey Park,CA,-118.1271,34.0534,91754.0,5411,,No,1
19129,1182,Cannon Myers,3,2018,4168726918316832.0,9,8,06:47,$32.23,Swipe Transaction,-5475680618560174533,Monterey Park,CA,-118.115,34.048,91755.0,5942,,No,14
19130,1638,Alexandria Brooks,3,2018,4290434433757609.0,9,9,00:14,$28.65,Swipe Transaction,3527213246127876953,La Verne,CA,-117.7708,34.1159,91750.0,5300,,No,0
19131,824,Avah White,3,2018,5939700185835878.0,9,9,06:10,$166.76,Swipe Transaction,3527213246127876953,La Verne,CA,-117.7708,34.1159,91750.0,5300,,No,0
19132,1833,Griffin King,3,2018,6308521512097419.0,9,10,20:51,$34.44,Online Transaction,-4241409341442030551,ONLINE,,0.0,0.0,,7349,,No,872
19133,837,Jessica Evans,3,2018,5291344771165863.0,9,11,06:14,$178.97,Swipe Transaction,3527213246127876953,La Verne,CA,-117.7708,34.1159,91750.0,5300,,No,0
19134,266,Lizbeth Jenkins,3,2018,5835780437577400.0,9,11,17:00,$16.19,Swipe Transaction,1913477460590765860,La Verne,CA,-117.7708,34.1159,91750.0,5300,,No,39
19135,1638,Alexandria Brooks,3,2018,4290434433757609.0,9,12,06:07,$152.24,Swipe Transaction,3527213246127876953,La Verne,CA,-117.7708,34.1159,91750.0,5300,,No,0
19136,403,Gloria Kelley,3,2018,5753826788441344.0,9,13,06:27,$135.95,Swipe Transaction,-245178307025547046,La Verne,CA,-117.7708,34.1159,91750.0,5311,,No,44
19137,1402,Michael Allen,3,2018,4384381555415272.0,9,13,13:26,$152.73,Swipe Transaction,7945328079774550558,La Verne,CA,-117.7708,34.1159,91750.0,4900,,No,80
19138,699,Guillermo Richardson,3,2018,5985099169659260.0,9,13,13:53,$89.15,Swipe Transaction,7945328079774550558,La Verne,CA,-117.7708,34.1159,91750.0,4900,,No,80
19139,1174,Zoie Morgan,3,2018,4290514131698271.0,9,14,06:38,$18.87,Swipe Transaction,5817218446178736267,La Verne,CA,-117.7708,34.1159,91750.0,5912,,No,4
19140,1295,Andy Bell,3,2018,5175150411772712.0,9,15,06:18,$138.84,Swipe Transaction,5817218446178736267,La Verne,CA,-117.7708,34.1159,91750.0,5912,,No,4
19141,232,Jaylen Merkel,3,2018,5140347165185819.0,9,15,13:20,$130.58,Online Transaction,-9092677072201095172,ONLINE,,0.0,0.0,,4900,,No,11
19142,1040,Miller Powell,3,2018,5451139349544228.0,9,16,06:22,$135.99,Swipe Transaction,5817218446178736267,La Verne,CA,-117.7708,34.1159,91750.0,5912,,No,4
19143,1146,Aspen Martinez,3,2018,5572404956005534.0,9,16,06:22,$45.24,Swipe Transaction,4060646732831064559,La Verne,CA,-117.7708,34.1159,91750.0,5411,,No,17
19144,1655,Elizabeth Gomez,3,2018,5199637709729169.0,9,17,06:04,$138.72,Swipe Transaction,5817218446178736267,La Verne,CA,-117.7708,34.1159,91750.0,5912,,No,4
19145,535,Paula Leroux,3,2018,5515026771729881.0,9,17,13:48,$48.97,Swipe Transaction,4060646732831064559,La Verne,CA,-117.7708,34.1159,91750.0,5411,,No,17
19146,1293,Brennan Johnson,3,2018,5550802323458257.0,9,17,14:13,$3.90,Swipe Transaction,356025483272339731,La Verne,CA,-117.7708,34.1159,91750.0,5921,,No,1026
19147,472,Emerson Richardson,3,2018,4623542302475012.0,9,18,13:55,$77.28,Swipe Transaction,3527213246127876953,La Verne,CA,-117.7708,34.1159,91750.0,5300,,No,0
19148,70,Elle Clark,3,2018,5558040779986506.0,9,19,06:23,$44.39,Swipe Transaction,4060646732831064559,La Verne,CA,-117.7708,34.1159,91750.0,5411,,No,17
19149,1634,Isaiah Fox,3,2018,4118028917520417.0,9,19,10:20,$126.10,Online Transaction,-9092677072201095172,ONLINE,,0.0,0.0,,4900,,No,11
19150,979,Avalyn Taylor,3,2018,4728580889162679.0,9,19,11:19,$28.30,Swipe Transaction,-86825621511712373,La Verne,CA,-117.7708,34.1159,91750.0,7230,,No,167
19151,1812,Erick Reed,3,2018,4418732012686610.0,9,19,20:07,$189.04,Swipe Transaction,838425044734233142,Mira Loma,CA,-117.5236,33.9938,91752.0,4814,,No,84
19152,1972,Aniyah Long,3,2018,5012988175512442.0,9,21,06:00,$126.23,Swipe Transaction,3527213246127876953,La Verne,CA,-117.7708,34.1159,91750.0,5300,,No,0
19153,1668,London Fisher,3,2018,4554284422042742.0,9,21,06:49,$50.83,Swipe Transaction,4060646732831064559,La Verne,CA,-117.7708,34.1159,91750.0,5411,,No,17
19154,203,Kane Harris,3,2018,5178825671566748.0,9,21,10:03,$44.70,Swipe Transaction,-3345936507911876459,La Verne,CA,-117.7708,34.1159,91750.0,7538,,No,21
19155,1003,Ramona Parker,3,2018,5155468051288343.0,9,21,20:53,$109.09,Swipe Transaction,-1605794445852049456,La Verne,CA,-117.7708,34.1159,91750.0,5812,,No,34
19156,636,William Foster,3,2018,5950513884296124.0,9,22,06:12,$118.07,Swipe Transaction,4060646732831064559,La Verne,CA,-117.7708,34.1159,91750.0,5411,,No,17
19157,896,Sloan Nelson,3,2018,5532586114473893.0,9,23,06:22,$157.44,Swipe Transaction,4060646732831064559,La Verne,CA,-117.7708,34.1159,91750.0,5411,,No,17
19158,899,Presley Nguyen,3,2018,4800542079346441.0,9,24,05:50,$163.27,Swipe Transaction,3527213246127876953,La Verne,CA,-117.7708,34.1159,91750.0,5300,,No,0
19159,1207,Donovan Diaz,3,2018,5025895057524839.0,9,24,06:00,$126.37,Swipe Transaction,5817218446178736267,La Verne,CA,-117.7708,34.1159,91750.0,5912,,No,4
19160,504,Blaire Bailey,3,2018,6129847719830710.0,9,24,10:31,$18.86,Swipe Transaction,-86825621511712373,La Verne,CA,-117.7708,34.1159,91750.0,7230,,No,167
19161,1639,Maggie Wright,3,2018,5376013028883652.0,9,25,06:02,$116.64,Swipe Transaction,2027553650310142703,Mira Loma,CA,-117.5236,33.9938,91752.0,5541,,No,12
19162,547,Adam Myers,3,2018,5491556655486869.0,9,25,07:55,$33.89,Swipe Transaction,4060646732831064559,La Verne,CA,-117.7708,34.1159,91750.0,5411,,No,17
19163,197,Phoenix Long,3,2018,5794394537016243.0,9,26,06:18,$126.11,Swipe Transaction,4060646732831064559,La Verne,CA,-117.7708,34.1159,91750.0,5411,,No,17
19164,1811,Magdalena Gray,3,2018,366279021724239.0,9,26,16:57,$18.10,Online Transaction,4241336128694185533,ONLINE,,0.0,0.0,,4814,,No,181
19165,1499,Raphael Wilson,3,2018,5252385354093904.0,9,27,06:39,$157.53,Swipe Transaction,3527213246127876953,La Verne,CA,-117.7708,34.1159,91750.0,5300,,No,0
19166,784,Henrik Farhad,3,2018,4870869234867987.0,9,28,07:09,$142.63,Swipe Transaction,-727612092139916043,Monterey Park,CA,-118.1271,34.0534,91754.0,5411,,No,1
19167,457,Anya Hughes,3,2018,5412046613062340.0,9,29,11:57,$20.83,Swipe Transaction,-5067421808140477370,La Verne,CA,-117.7708,34.1159,91750.0,5947,,No,19167
19168,1614,Prakash Mitchell,3,2018,4063394095029281.0,9,29,13:29,$10.06,Swipe Transaction,-1605794445852049456,La Verne,CA,-117.7708,34.1159,91750.0,5812,,No,34
19169,1085,Morgan Gao,3,2018,6994217664929322.0,9,30,09:57,$38.52,Swipe Transaction,4055257078481058705,La Verne,CA,-117.7708,34.1159,91750.0,7538,,No,9
19170,468,Korbin Torres,3,2018,4123194661733540.0,10,1,06:35,$53.24,Swipe Transaction,-727612092139916043,Monterey Park,CA,-118.1271,34.0534,91754.0,5411,,No,1
19171,1490,Maliyah Morales,3,2018,305833889455873.0,10,1,13:27,$65.37,Swipe Transaction,1878448597312197393,La Verne,CA,-117.7708,34.1159,91750.0,5310,,No,667
19172,535,Paula Leroux,3,2018,5515026771729881.0,10,2,06:02,$107.46,Swipe Transaction,4060646732831064559,La Verne,CA,-117.7708,34.1159,91750.0,5411,,No,17
19173,183,Juliet Hughes,3,2018,5256742061038585.0,10,3,06:34,$37.91,Swipe Transaction,-727612092139916043,Monterey Park,CA,-118.1271,34.0534,91754.0,5411,,No,1
19174,1181,Colette Phillips,3,2018,5040568504566033.0,10,3,09:37,$59.94,Swipe Transaction,3952145593743244256,La Verne,CA,-117.7708,34.1159,91750.0,7538,,No,62
19175,46,Kiera Allen,3,2018,324640473359364.0,10,4,06:01,$174.48,Swipe Transaction,2027553650310142703,Mira Loma,CA,-117.5236,33.9938,91752.0,5541,,No,12
19176,101,Ivory Peres,3,2018,4701143570043786.0,10,5,06:10,$150.77,Swipe Transaction,-727612092139916043,Monterey Park,CA,-118.1271,34.0534,91754.0,5411,,No,1
19177,422,Cassidy Anwar,3,2018,5643186470669851.0,10,6,13:07,$74.92,Swipe Transaction,3189517333335617109,La Verne,CA,-117.7708,34.1159,91750.0,5311,,No,22
19178,1426,Zyaire Bennett,3,2018,4573665962578726.0,10,8,20:48,$53.79,Online Transaction,-9092677072201095172,ONLINE,,0.0,0.0,,4900,,No,11
19179,3,Everlee Clark,3,2018,4935974646456357.0,10,9,09:40,$66.09,Swipe Transaction,4055257078481058705,La Verne,CA,-117.7708,34.1159,91750.0,7538,,No,9
